eventid,iyear,imonth,iday,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary
201201130008,2012,1,13,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Yola,9.203496,12.49539,1,1,Wuro-Hausa area,"01/13/2012: Assailants opened gunfire on an open-air beer garden in Wuro-Hausa area, Yola city, Adamawa state, Nigeria. Two people were killed and one injured in the attack. No group claimed responsibility for the incident, but authorities suspected Boko Haram because the group advocates for wider adoption of sharia law; drinking alcohol is not permitted by this law."
201201130009,2012,1,13,147,Nigeria,11,Sub-Saharan Africa,Gombe,Gombe,10.2824,11.17479,1,0,,"01/13/2012: Assailants opened gunfire on an open-air beer garden in Gombe city, Gombe state, Nigeria. Two civilians were killed and one injured in the attack. No group claimed responsibility for the incident, but sources suspected Boko Haram because the group advocates for wider adoption of sharia law; drinking alcohol is not permitted by this law."
201201130010,2012,1,13,153,Pakistan,6,South Asia,Balochistan,Quetta,30.219438,66.995553,1,0,The incident occurred in the Jinnah Town area of the city.,"01/13/2012: An explosive device detonated near a police station in Jinnah town, Balochistan province, Pakistan. No injuries or damage were reported in the blast. No group claimed responsibility for the attack."
201201130011,2012,1,13,83,Guatemala,2,Central America & Caribbean,Guatemala,Guatemala City,14.624795,-90.532818,1,0,Attacks occurred in the historic center of the city,"01/13/2012: Gunmen attacked the vehicle of Oscar leal, a Guatemalan legislator, in the center of Guatemala city, Guatemala Department, Guatemala. leal and his brother were killed, and a bodyguard was injured. No group claimed responsibility for the incident; however, sources noted that leal had received threats because he had been planning to switch political parties in support of the country's president."
201201130013,2012,1,13,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Manzai Fort,32.251493,70.245297,1,0,,"01/13/2012: Assailants attacked a paramilitary camp in Manzai Fort, Tank district, Khyber Pakhtunkhwa province, Pakistan. Two officers were injured in the attack, and one assailant was killed. No group claimed responsibility for the incident."
201201130014,2012,1,13,160,Philippines,5,Southeast Asia,Maguindanao,Cotabato City,7.216667,124.25,1,0,,"01/13/2012: An explosive device was found near the local police station and a public cemetery in Cotabato city, Philippines. The device was defused by police. No group claimed responsibility for the attack."
201201130015,2012,1,13,95,Iraq,10,Middle East & North Africa,Kirkuk,Kirkuk,35.418424,44.193166,1,0,South of Kirkuk,"01/13/2012: Two explosive devices went off in front of the house of the head of telecommunications for the police south of Kirkuk city, Kirkuk, Iraq. A civilian was injured in the attack. A third explosive device was found and defused as well. No group claimed responsibility for the incident."
201201130016,2012,1,13,4,Afghanistan,6,South Asia,Uruzgan,Tarin Kot,32.629978,65.884125,1,1,,"01/13/2012: A roadside bomb hit a convoy of Australia North Atlantic Treaty Organization (NATO) soldiers during a troop transfer near Tarin Kut district, Uruzgan province, Afghanistan. Two soldiers were injured in the attack. No group claimed responsibility for the incident."
201201130017,2012,1,13,153,Pakistan,6,South Asia,Balochistan,Quetta,30.209459,67.018173,1,0,Brewery Road,"01/13/2012: Assailants threw a grenade into the house of a retired government worker on Brewery Road in Quetta city, Balochistan province, Pakistan. No one was injured in the attack, but the house was damaged. No group claimed responsibility for the incident."
201201130018,2012,1,13,45,Colombia,3,South America,Norte de Santander,Tibu,8.649889,-72.733281,1,0,,"01/13/2012: An explosives-laden vehicle detonated on a street in Tibú municipality, Norte de Santander department, Colombia. The explosive device was thought to have been targeting a police station but exploded prematurely. Three civilians were killed and two injured by the blast. No group claimed responsibility for the incident, but sources suspected the Revolutionary Armed Forces of Colombia (FARC)."
201201130019,2012,1,13,4,Afghanistan,6,South Asia,Kandahar,Haji Reek,30.593986,65.468423,2,0,Near Nushki,"01/13/2012: A landmine exploded near Nushki area, Kandahar province, Afghanistan. Two people were killed in the attack. No group claimed responsibility for the incident."
201201140001,2012,1,14,153,Pakistan,6,South Asia,Balochistan,Shahpur,28.725766,68.410103,1,0,Naseerabad District,"01/14/2012: A remote-controlled explosive device targeting a police van detonated in Shahpur city, Naseerabad district, Balochistan province, Pakistan. No one was injured, but the police van was damaged. No group claimed responsibility for the attack."
201201140003,2012,1,14,173,Saudi Arabia,10,Middle East & North Africa,Eastern,Qatif,26.55905,49.995689,1,0,The incident took place along Uhud street.,"01/14/2012: Protesters attacked a police vehicle with Molotov cocktails and opened fire in Qatif city, Eastern, Saudi Arabia. One police officer was injured in the attack. No group claimed responsibility for the incident; however, sources noted that the protesters were Shiites angry at their perceived unfair treatment at the hands of the Sunni majority."
201201140005,2012,1,14,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Dera Ismail Khan,31.823676,70.90953,1,0,,"01/14/2012: Assailants dressed in police uniforms and armed with suicide vests and grenades attacked a police station in Dera Ismail Khan city, Khyber Pakhtunkhwa province, Pakistan. Four attackers died in the attack, as did four police officers, and four people were wounded. Tehrik-i-Taliban Pakistan (TTP) claimed responsibility for the incident."
201201140007,2012,1,14,95,Iraq,10,Middle East & North Africa,Basra,Basra,30.5,47.816667,1,1,Westbound on road going toward Al-Zubayr,"01/14/2012: A suicide bomber disguised in a police uniform blew himself up at a checkpoint on the road to the Shiite shrine of Al-Zubayr near Basra city, Al Basrah governorate, Iraq. The bomber was passing out cookies to draw people in and then detonated himself. In addition to the bomber, 53 people were killed and 131 wounded. No group claimed responsibility for the incident."
201201140010,2012,1,14,4,Afghanistan,6,South Asia,Kapisa,Paianda Khel,34.760186,69.812089,1,0,Tagab District,"01/14/2012: Two assailants died when the explosive device they were planting prematurely exploded in Painda Khel area, Tagab district, Kapisa province, Afghanistan. No group claimed responsibility for the incident."
201201140011,2012,1,14,92,India,6,South Asia,Manipur,Imphal,24.806299,93.948197,1,0,Imphal West District,"01/14/2012: Assailants threw a grenade at the house of an Indian National Congress candidate in Imphal West district, Manipur state, India. The candidate was not hurt by the explosion. No group claimed responsibility for the incident; however, seven major opposition groups had issued a threat saying they would target Congress candidates for opposing their ideals."
201201140013,2012,1,14,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Landi Kotal,34.0989,71.14978,1,1,,"01/14/2012: Assailants detonated a remote-controlled explosive device on a convoy of the Khyber Rifles paramilitary group near landi Kotal town, Federally Administered Tribal Areas, Pakistan. The convoy was transferring food supplies by mule to their camp. One officer was injured in the blast. No group claimed responsibility for the incident."
201201140014,2012,1,14,4,Afghanistan,6,South Asia,Khost,Latak,33.3364,69.9814,1,0,,"01/14/2012: A roadside bomb detonated in latak area, Khost province, Afghanistan. The blast killed two counter-narcotics Afghan police officers. No group claimed responsibility for the attack."
201201140015,2012,1,14,155,West Bank and Gaza Strip,10,Middle East & North Africa,Gaza Strip,Rafah,31.296877,34.243295,1,0,,"01/14/2012: An explosive device detonated in the home of a Popular Resistance Committee leader in Rafah city, Gaza Strip, West Bank and Gaza Strip. The leader died and four other people were injured in the blast. No group claimed responsibility for the incident, and the Israeli government denied any involvement."
201201140016,2012,1,14,108,Laos,5,Southeast Asia,Unknown,Unknown,17.965834,102.614676,5,0,Attack occurred on Mekong River,"01/14/2012: Gunmen attacked a Chinese boat carrying wood on the Mekong River in laos. No one was injured in the attack, the first since China had begun to protect shipping with joint patrols. No group claimed responsibility for the incident."
201201140017,2012,1,14,167,Russia,9,Eastern Europe,Dagestan,Buynaksk,42.816667,47.116667,1,0,,"01/14/2012: Assailants opened fire on a court building in Buynaksk town, Dagestan republic, Russia. No casualties were reported. No group claimed responsibility for the attack."
201201140018,2012,1,14,4,Afghanistan,6,South Asia,Khost,Tore Obeh,33.4172,70.1344,1,0,,"01/14/2012: A North Atlantic Treaty Organization (NATO) vehicle hit a roadside bomb in Tore Obeh area, Khost province, Afghanistan. The vehicle was heavily damaged by the explosive device. The Taliban claimed responsibility for the attack."
201201140019,2012,1,14,95,Iraq,10,Middle East & North Africa,Nineveh,Bartella,36.351409,43.379063,2,1,,"01/14/2012: An explosive device detonated on the road to the tomb of Imam Zein al-Abdin near Bartella city, Nineveh governorate, Iraq. Three Shiite pilgrims and two police officers were injured in the attack. No group claimed responsibility for the incident."
201201140021,2012,1,14,95,Iraq,10,Middle East & North Africa,Saladin,Tikrit,34.604328,43.68557,1,0,,"01/14/2012: An explosives-laden vehicle detonated near a police patrol in Tikrit city, Saladin governorate, Iraq. One civilian was killed and two police officers injured. No group claimed responsibility for the attack."
201201150001,2012,1,15,153,Pakistan,6,South Asia,Punjab,Khan Pur,31.681826,74.101247,1,0,Rahim Yar Khan District,"01/15/2012: A remote-controlled explosive device affixed to an electrical transformer exploded near a Chehlum mourning procession in Khan Pur tehsil, Rahim Yar Khan district, Punjab province, Pakistan. At least 18 people were killed and 20 injured in the blast. No group claimed responsibility for the attack."
201201150002,2012,1,15,95,Iraq,10,Middle East & North Africa,Al Anbar,Ramadi,33.431831,43.311501,1,0,,"01/15/2012: A group of assailants, after detonating an explosives-laden vehicle, attacked the Investigations Directorate security building in Ramadi city, Al Anbar governorate, Iraq. The assailants, some of whom wore suicide vests, seized the building and took several hostages. Two assailants blew themselves up. Four other assailants died, four police officers died, and 16 officers were injured in the attack. This was one of five attacks in Ramadi on this date. No group claimed responsibility for the incident."
201201150003,2012,1,15,95,Iraq,10,Middle East & North Africa,Al Anbar,Ramadi,33.431831,43.311501,1,0,,"01/15/2012: An explosives-laden vehicle went off near the Dawlish Jabir Mosque in Ramadi city, Al Anbar governorate, Iraq. No one was injured in the attack. This was one of five attacks in Ramadi on this date. No group claimed responsibility for the incident."
201201150004,2012,1,15,95,Iraq,10,Middle East & North Africa,Al Anbar,Ramadi,33.431831,43.311501,1,0,,"01/15/2012: An explosives-laden vehicle went off near the Dawlish Jabir Mosque in Ramadi city, Al Anbar governorate, Iraq. No one was injured in the attack. This was one of five attacks in Ramadi on this date. No group claimed responsibility for the incident."
201201150005,2012,1,15,95,Iraq,10,Middle East & North Africa,Al Anbar,Ramadi,33.431831,43.311501,1,0,,"01/15/2012: An explosives-laden vehicle went off outside the Investigations Directorate security building in Ramadi city, Al Anbar governorate, Iraq. After the explosion, gunmen and suicide bombers attacked the building. No one died as an immediate result of blast. This was one of five attacks in Ramadi on this date. No group claimed responsibility for the incident."
